0.0000	17.6405
0.1001	4.2518
0.2002	10.2879
0.3003	23.1597
0.4004	19.6766
0.5005	-8.5215
0.6006	11.0024
0.7007	0.2382
0.8008	0.9698
0.9009	6.3582
1.0010	3.9429
1.1011	17.2955
1.2012	10.6134
1.3013	4.4700
1.4014	7.9421
1.5015	7.0905
1.6016	18.9448
1.7017	2.2027
1.8018	7.6352
1.9019	-3.7862
2.0020	-20.5249
2.1021	11.7914
2.2022	14.1499
2.3023	-1.6659
2.4024	28.7036
2.5025	-8.2874
2.6026	6.9641
2.7027	4.8849
2.8028	22.3348
2.9029	21.9508
3.0030	9.0570
3.1031	11.5394
3.2032	-0.8698
3.3033	-11.5497
3.4034	5.0294
3.5035	10.3222
3.6036	21.3119
3.7037	21.2831
3.8038	5.6362
3.9039	6.7367
4.0040	-0.4755
4.1041	-3.9399
4.2042	-6.5522
4.3043	30.2685
4.4044	5.9145
4.5045	6.8805
4.6046	-1.0164
4.7047	19.5367
4.8048	-4.1270
4.9049	10.1349
5.0050	3.5578
5.1051	16.6318
5.2052	7.9050
5.3053	1.4569
5.4054	13.2317
5.5055	18.0471
5.6056	14.6792
5.7057	17.2890
5.8058	8.1713
5.9059	11.1374
6.0060	8.2904
6.1061	11.6697
6.2062	7.3841
6.3063	-1.4971
6.4064	17.7903
6.5065	12.2485
6.6066	0.2145
6.7067	21.3946
6.8068	7.9440
6.9069	17.7867
7.0070	24.8084
7.1071	19.0576
7.2072	29.4120
7.3073	5.9200
7.4074	22.5419
7.5075	11.9207
7.6076	10.3110
7.7077	13.4808
7.8078	16.4040
7.9079	20.3314
8.0080	8.3685
8.1081	29.2785
8.2082	25.1771
8.3083	5.4083
8.4084	35.9035
8.5085	40.2302
8.6086	33.3093
8.7087	19.9725
8.8088	11.3145
8.9089	32.8168
9.0090	18.4908
9.1091	34.9972
9.2092	25.1058
9.3093	33.0397
9.4094	27.0872
9.5095	30.8395
9.6096	24.1290
9.7097	42.1330
9.8098	25.7936
9.9099	28.7947
10.0100	43.8565
10.1101	11.7977
10.2102	12.8207
10.3103	35.4697
10.4104	14.2948
10.5105	45.7125
10.6106	22.3903
10.7107	19.3022
10.8108	46.2564
10.9109	42.0824
11.0110	46.2031
11.1111	36.8382
11.2112	19.4158
11.3113	47.3789
11.4114	25.8485
11.5115	36.8033
11.6116	38.5015
11.7117	27.7292
11.8118	35.6703
11.9119	39.0018
12.0120	33.7943
12.1121	19.2863
12.2122	33.5129
12.3123	44.0446
12.4124	24.0854
12.5125	29.7849
12.6126	27.1800
12.7127	50.2744
12.8128	38.7550
12.9129	36.3569
13.0130	24.8334
13.1131	38.1753
13.2132	26.2897
13.3133	33.6016
13.4134	27.1751
13.5135	40.5481
13.6136	39.7999
13.7137	32.2013
13.8138	38.4946
13.9139	23.8542
14.0140	20.1225
14.1141	39.6792
14.2142	37.2023
14.3143	42.1361
14.4144	59.8675
14.5145	45.7311
14.6146	27.4083
14.7147	47.9569
14.8148	23.8780
14.9149	32.6714
15.0150	36.8551
15.1151	54.9212
15.2152	30.5905
15.3153	30.0239
15.4154	37.5540
15.5155	32.1540
15.6156	50.3054
15.7157	28.4900
15.8158	28.0649
15.9159	35.4116
16.0160	35.0597
16.1161	59.5856
16.2162	50.0347
16.3163	41.6663
16.4164	28.7867
16.5165	49.7349
16.6166	31.5394
16.7167	26.3441
16.8168	53.9223
16.9169	45.4617
17.0170	51.7511
17.1171	45.9801
17.2172	51.6113
17.3173	36.7830
17.4174	33.2011
17.5175	50.6097
17.6176	36.0099
17.7177	37.3988
17.8178	39.9892
17.9179	44.9696
18.0180	41.5051
18.1181	31.5458
18.2182	39.1094
18.3183	23.5618
18.4184	52.2984
18.5185	30.2757
18.6186	35.5027
18.7187	47.3184
18.8188	39.6514
18.9189	62.7274
19.0190	34.6190
19.1191	50.4683
19.2192	47.6552
19.3193	36.6174
19.4194	53.7813
19.5195	47.0833
19.6196	56.7670
19.7197	57.5343
19.8198	71.1819
19.9199	63.1651
20.0200	46.3582
20.1201	47.9065
20.2202	61.5471
20.3203	57.3534
20.4204	57.4524
20.5205	35.1317
20.6206	51.3083
20.7207	44.4215
20.8208	54.8513
20.9209	51.3208
21.0210	61.6543
21.1211	55.9750
21.2212	60.9163
21.3213	48.6391
21.4214	44.1091
21.5215	49.7033
21.6216	53.8838
21.7217	58.0958
21.8218	77.1476
21.9219	54.3822
22.0220	45.4956
22.1221	51.8455
22.2222	50.9196
22.3223	60.6206
22.4224	40.6481
22.5225	56.9389
22.6226	58.1216
22.7227	59.1286
22.8228	51.0839
22.9229	54.9281
23.0230	43.3169
23.1231	52.8746
23.2232	52.6294
23.3233	62.4688
23.4234	46.9967
23.5235	66.6208
23.6236	74.0039
23.7237	38.6095
23.8238	63.8221
23.9239	66.5789
24.0240	53.6857
24.1241	56.3376
24.2242	59.2318
24.3243	57.8329
24.4244	57.9709
24.5245	44.5513
24.6246	73.0849
24.7247	72.6080
24.8248	53.9284
24.9249	47.6481
25.0250	67.7732
25.1251	57.0549
25.2252	64.4826
25.3253	60.1200
25.4254	70.4790
25.5255	70.7613
25.6256	56.8081
25.7257	50.4807
25.8258	48.7352
25.9259	70.9186
26.0260	53.1765
26.1261	60.2472
26.2262	59.6024
26.3263	65.2901
26.4264	46.7033
26.5265	68.2041
26.6266	71.8055
26.7267	67.7010
26.8268	63.9582
26.9269	68.2913
27.0270	71.5580
27.1271	40.0919
27.2272	87.6272
27.3273	72.2193
27.4274	62.0445
27.5275	64.9093
27.6276	74.0065
27.7277	68.1583
27.8278	49.2627
27.9279	90.4647
28.0280	68.9647
28.1281	80.5220
28.2282	63.6501
28.3283	86.1846
28.4284	73.9345
28.5285	77.4098
28.6286	61.1190
28.7287	83.9333
28.8288	78.9703
28.9289	85.3408
29.0290	66.2917
29.1291	68.0126
29.2292	96.1122
29.3293	62.7232
29.4294	72.2141
29.5295	85.1927
29.6296	75.0513
29.7297	80.1539
29.8298	70.5801
29.9299	78.5254
30.0300	62.0098
30.1301	91.9066
30.2302	74.3939
30.3303	69.0240
30.4304	82.7399
30.5305	71.7191
30.6306	63.2340
30.7307	63.3597
30.8308	84.0148
30.9309	75.7316
31.0310	76.2406
31.1311	88.6053
31.2312	66.8098
31.3313	71.0216
31.4314	74.7298
31.5315	79.7723
31.6316	78.6574
31.7317	76.4605
31.8318	78.9633
31.9319	78.7568
32.0320	72.8840
32.1321	72.2004
32.2322	83.3257
32.3323	71.9217
32.4324	69.5075
32.5325	78.2084
32.6326	80.0049
32.7327	104.3991
32.8328	75.0351
32.9329	91.7649
33.0330	90.0545
33.1331	70.9434
33.2332	90.8156
33.3333	71.4945
33.4334	56.9919
33.5335	89.8970
33.6336	66.5252
33.7337	88.8437
33.8338	77.7445
33.9339	101.4303
34.0340	95.7702
34.1341	80.8015
34.2342	78.7072
34.3343	73.6951
34.4344	81.6769
34.5345	83.5328
34.6346	82.9397
34.7347	88.4039
34.8348	92.8723
34.9349	90.8339
35.0350	79.9461
35.1351	73.4599
35.2352	101.7334
35.3353	81.4438
35.4354	82.0657
35.5355	83.6269
35.6356	70.6584
35.7357	84.5596
35.8358	84.7930
35.9359	96.0434
36.0360	97.0747
36.1361	90.3780
36.2362	99.9091
36.3363	94.2405
36.4364	90.9343
36.5365	92.9506
36.6366	89.6851
36.7367	87.8933
36.8368	89.4148
36.9369	81.0622
37.0370	95.3970
37.1371	82.9116
37.2372	101.5094
37.3373	90.8488
37.4374	94.0885
37.5375	98.7822
37.6376	100.5272
37.7377	78.6381
37.8378	92.5256
37.9379	103.6466
38.0380	78.1140
38.1381	99.2182
38.2382	73.0400
38.3383	85.6208
38.4384	96.4824
38.5385	79.7792
38.6386	86.7415
38.7387	82.1285
38.8388	113.5784
38.9389	98.9896
39.0390	103.2705
39.1391	95.6211
39.2392	94.5638
39.3393	82.1836
39.4394	95.6802
39.5395	91.2339
39.6396	107.6783
39.7397	110.7604
39.8398	114.2654
39.9399	108.3754
40.0400	94.1136
40.1401	89.1914
40.2402	108.2672
40.3403	104.4138
40.4404	83.4157
40.5405	104.9062
40.6406	109.7468
40.7407	102.4411
40.8408	100.2516
40.9409	94.2759
41.0410	88.1373
41.1411	110.8558
41.2412	100.0120
41.3413	101.0187
41.4414	120.9308
41.5415	110.6989
41.6416	107.8124
41.7417	105.7750
41.8418	119.8046
41.9419	122.0507
42.0420	114.4002
42.1421	111.1776
42.2422	84.6596
42.3423	107.0931
42.4424	104.8050
42.5425	107.2959
42.6426	116.0371
42.7427	79.4601
42.8428	101.4140
42.9429	110.0564
43.0430	102.9392
43.1431	93.6888
43.2432	116.7977
43.3433	111.1271
43.4434	98.8976
43.5435	112.0070
43.6436	117.3250
43.7437	109.4123
43.8438	117.6153
43.9439	110.6425
44.0440	106.1578
44.1441	98.7662
44.2442	109.7513
44.3443	112.8038
44.4444	119.8694
44.5445	110.2103
44.6446	116.1858
44.7447	102.2157
44.8448	104.2858
44.9449	111.2585
45.0450	102.0663
45.1451	121.0653
45.2452	117.7444
45.3453	116.1543
45.4454	117.0027
45.5455	134.0743
45.6456	109.4255
45.7457	92.3500
45.8458	116.6076
45.9459	114.3588
46.0460	109.9399
46.1461	105.5771
46.2462	111.2237
46.3463	117.6793
46.4464	111.0879
46.5465	140.4909
46.6466	107.0116
46.7467	108.9357
46.8468	94.2309
46.9469	119.8822
47.0470	97.4536
47.1471	112.4733
47.2472	115.3614
47.3473	111.2711
47.4474	136.0073
47.5475	128.8128
47.6476	132.3105
47.7477	110.5452
47.8478	130.9056
47.9479	124.8299
48.0480	127.8342
48.1481	130.6648
48.2482	111.5330
48.3483	116.6277
48.4484	129.7471
48.5485	94.8152
48.6486	136.7549
48.7487	127.4032
48.8488	121.6651
48.9489	124.5774
49.0490	112.3233
49.1491	119.3734
49.2492	134.1260
49.3493	136.3536
49.4494	150.5859
49.5495	123.1346
49.6496	117.5386
49.7497	119.2320
49.8498	114.4442
49.9499	124.0963
50.0501	128.9524
50.1502	125.0330
50.2503	136.5891
50.3504	123.5337
50.4505	122.6516
50.5506	120.5637
50.6507	110.3003
50.7508	111.1992
50.8509	115.3355
50.9510	140.3917
51.0511	136.5802
51.1512	141.6275
51.2513	114.8060
51.3514	108.6921
51.4515	122.0281
51.5516	130.6371
51.6517	134.1160
51.7518	139.8591
51.8519	132.4724
51.9520	147.3066
52.0521	127.9041
52.1522	121.2496
52.2523	113.8184
52.3524	121.9912
52.4525	133.5523
52.5526	122.4942
52.6527	140.9991
52.7528	146.0052
52.8529	108.4363
52.9530	141.0229
53.0531	110.2366
53.1532	136.8979
53.2533	145.3818
53.3534	134.0319
53.4535	120.8367
53.5536	128.0296
53.6537	131.5177
53.7538	132.5619
53.8539	132.6057
53.9540	133.7861
54.0541	137.2699
54.1542	123.2996
54.2543	133.2154
54.3544	151.0685
54.4545	132.2897
54.5546	131.9480
54.6547	147.4186
54.7548	111.2950
54.8549	148.9509
54.9550	131.0683
55.0551	139.2769
55.1552	138.8511
55.2553	147.5628
55.3554	135.7124
55.4555	131.8584
55.5556	151.8673
55.6557	115.4974
55.7558	139.5927
55.8559	126.1604
55.9560	132.2742
56.0561	160.2527
56.1562	139.9444
56.2563	142.5913
56.3564	123.0753
56.4565	133.8507
56.5566	143.3570
56.6567	145.1892
56.7568	148.0608
56.8569	142.2284
56.9570	147.6624
57.0571	147.1805
57.1572	124.5955
57.2573	143.5132
57.3574	151.0724
57.4575	149.5424
57.5576	140.2553
57.6577	136.0879
57.7578	133.2113
57.8579	143.3341
57.9580	156.2257
58.0581	125.6271
58.1582	138.7965
58.2583	134.2476
58.3584	153.7455
58.4585	140.6030
58.5586	141.6900
58.6587	144.4772
58.7588	151.3508
58.8589	143.2233
58.9590	116.9360
59.0591	153.0808
59.1592	152.2883
59.2593	145.9527
59.3594	137.5580
59.4595	152.1664
59.5596	152.6913
59.6597	144.4488
59.7598	147.2321
59.8599	140.3481
59.9600	148.1140
60.0601	134.6459
60.1602	154.5736
60.2603	141.2070
60.3604	153.2819
60.4605	137.0915
60.5606	145.5008
60.6607	150.5468
60.7608	135.2949
60.8609	153.3036
60.9610	148.6109
61.0611	135.2291
61.1612	139.8705
61.2613	159.2044
61.3614	162.3590
61.4615	152.3346
61.5616	157.9515
61.6617	156.3926
61.7618	157.7006
61.8619	167.5145
61.9620	139.8349
62.0621	161.9198
62.1622	151.5853
62.2623	153.4131
62.3624	152.8834
62.4625	152.4047
62.5626	144.1444
62.6627	158.4900
62.7628	173.6163
62.8629	156.5958
62.9630	157.3936
63.0631	150.7847
63.1632	156.7332
63.2633	162.8198
63.3634	154.7060
63.4635	154.1206
63.5636	162.9416
63.6637	149.9791
63.7638	161.9344
63.8639	167.8629
63.9640	173.5094
64.0641	159.2563
64.1642	174.0864
64.2643	171.0048
64.3644	150.9488
64.4645	148.9818
64.5646	158.3618
64.6647	171.9510
64.7648	161.1890
64.8649	156.1556
64.9650	177.9348
65.0651	165.5317
65.1652	139.7070
65.2653	166.3348
65.3654	168.6138
65.4655	165.9198
65.5656	168.4110
65.6657	163.4914
65.7658	151.2305
65.8659	160.9576
65.9660	155.4588
66.0661	155.8378
66.1662	152.7847
66.2663	170.1906
66.3664	166.8949
66.4665	161.6845
66.5666	159.9230
66.6667	166.4324
66.7668	177.7089
66.8669	147.1250
66.9670	171.1862
67.0671	162.2105
67.1672	149.0721
67.2673	148.7111
67.3674	159.2906
67.4675	170.8638
67.5676	172.8495
67.6677	159.7794
67.7678	179.5896
67.8679	183.8995
67.9680	173.8808
68.0681	164.2561
68.1682	181.6646
68.2683	178.2246
68.3684	179.5950
68.4685	164.6065
68.5686	143.0759
68.6687	192.8396
68.7688	155.8131
68.8689	171.8145
68.9690	196.2299
69.0691	175.9784
69.1692	182.4154
69.2693	158.1492
69.3694	155.6468
69.4695	168.3466
69.5696	184.8314
69.6697	170.7117
69.7698	166.4781
69.8699	176.6543
69.9700	185.7443
70.0701	160.7258
70.1702	163.3200
70.2703	167.7890
70.3704	186.8723
70.4705	178.5244
70.5706	197.7480
70.6707	186.0411
70.7708	176.5760
70.8709	189.8280
70.9710	179.5424
71.0711	170.6285
71.1712	184.7277
71.2713	171.2149
71.3714	175.5245
71.4715	191.9565
71.5716	177.9161
71.6717	171.1478
71.7718	174.7861
71.8719	189.8976
71.9720	174.4045
72.0721	176.3115
72.1722	175.3275
72.2723	182.5199
72.3724	177.0760
72.4725	165.1628
72.5726	172.5596
72.6727	172.3538
72.7728	194.3651
72.8729	190.3089
72.9730	188.3050
73.0731	177.6291
73.1732	174.7750
73.2733	178.1080
73.3734	172.9146
73.4735	208.6557
73.5736	161.4807
73.6737	189.8243
73.7738	171.5889
73.8739	183.6412
73.9740	175.0549
74.0741	173.4089
74.1742	174.0335
74.2743	203.2355
74.3744	184.6061
74.4745	178.5292
74.5746	191.9943
74.6747	186.7902
74.7748	194.1373
74.8749	168.9446
74.9750	190.4735
75.0751	195.4146
75.1752	171.3220
75.2753	192.6701
75.3754	205.4003
75.4755	188.5401
75.5756	197.1530
75.6757	195.8949
75.7758	182.3644
75.8759	190.0874
75.9760	174.2700
76.0761	185.6772
76.1762	193.0973
76.2763	197.9217
76.3764	191.1871
76.4765	198.3910
76.5766	180.4124
76.6767	190.6747
76.7768	192.1347
76.8769	210.6881
76.9770	190.3008
77.0771	187.7025
77.1772	193.1565
77.2773	184.0021
77.3774	195.3710
77.4775	190.0431
77.5776	176.0307
77.6777	193.6083
77.7778	191.2690
77.8779	178.3705
77.9780	194.2736
78.0781	210.0888
78.1782	200.6585
78.2783	201.8150
78.3784	182.5310
78.4785	200.9652
78.5786	197.9309
78.6787	201.9871
78.7788	201.1732
78.8789	183.5994
78.9790	197.0334
79.0791	190.1190
79.1792	197.4471
79.2793	189.2242
79.3794	211.5732
79.4795	190.1090
79.5796	189.9595
79.6797	199.9451
79.7798	188.6785
79.8799	195.4531
79.9800	191.6503
80.0801	214.3119
80.1802	208.3085
80.2803	200.1260
80.3804	197.0388
80.4805	210.6104
80.5806	205.5035
80.6807	206.6822
80.7808	201.6900
80.8809	185.3199
80.9810	201.3278
81.0811	197.3778
81.1812	209.4035
81.2813	213.3216
81.3814	196.8739
81.4815	208.3876
81.5816	221.3127
81.6817	197.5271
81.7818	221.2737
81.8819	196.1788
81.9820	205.1846
82.0821	205.0937
82.1822	205.5704
82.2823	197.3289
82.3824	200.0441
82.4825	199.5290
82.5826	209.7261
82.6827	210.0071
82.7828	229.2164
82.8829	220.9171
82.9830	202.3590
83.0831	210.9564
83.1832	217.9291
83.2833	208.5142
83.3834	207.7620
83.4835	209.2245
83.5836	217.6317
83.6837	200.7260
83.7838	206.2028
83.8839	214.4140
83.9840	213.0744
84.0841	212.6060
84.1842	206.7624
84.2843	220.4361
84.3844	232.2996
84.4845	215.2754
84.5846	209.5297
84.6847	219.2691
84.7848	206.5706
84.8849	204.7153
84.9850	212.7905
85.0851	186.8847
85.1852	201.4235
85.2853	209.7336
85.3854	199.9296
85.4855	203.3873
85.5856	209.5965
85.6857	197.7846
85.7858	210.4037
85.8859	209.3620
85.9860	215.2190
86.0861	226.7571
86.1862	217.1905
86.2863	215.9263
86.3864	216.9605
86.4865	218.4901
86.5866	206.2991
86.6867	215.5690
86.7868	220.0545
86.8869	203.5096
86.9870	226.1240
87.0871	228.5315
87.1872	211.6542
87.2873	215.8048
87.3874	209.6866
87.4875	225.7125
87.5876	208.3567
87.6877	216.9944
87.7878	210.8803
87.8879	220.2293
87.9880	202.0277
88.0881	233.4848
88.1882	210.8244
88.2883	221.3197
88.3884	218.8457
88.4885	213.6001
88.5886	212.5937
88.6887	231.0857
88.7888	216.7156
88.8889	224.9339
88.9890	214.4575
89.0891	216.2509
89.1892	227.6954
89.2893	232.5273
89.3894	221.7203
89.4895	209.5045
89.5896	243.9535
89.6897	215.6587
89.7898	209.0586
89.8899	250.6690
89.9900	220.9347
90.0901	210.6079
90.1902	218.6411
90.2903	229.4012
90.3904	227.8791
90.4905	217.7089
90.5906	244.7037
90.6907	221.5109
90.7908	215.1301
90.8909	236.8342
90.9910	240.7681
91.0911	219.5528
91.1912	213.9645
91.2913	238.5326
91.3914	208.0052
91.4915	216.4625
91.5916	238.6534
91.6917	228.6757
91.7918	226.8401
91.8919	233.2579
91.9920	228.4522
92.0921	217.2434
92.1922	243.2412
92.2923	243.9809
92.3924	233.0343
92.4925	231.6826
92.5926	254.8777
92.6927	228.9674
92.7928	229.3862
92.8929	235.8770
92.9930	247.1957
93.0931	248.6604
93.1932	230.3973
93.2933	236.3165
93.3934	219.7026
93.4935	230.6140
93.5936	225.5811
93.6937	224.1659
93.7938	251.3003
93.8939	226.8119
93.9940	229.6689
94.0941	238.8937
94.1942	248.4637
94.2943	240.5469
94.3944	263.5795
94.4945	235.4896
94.5946	239.0737
94.6947	239.4927
94.7948	251.3375
94.8949	242.3096
94.9950	236.3252
95.0951	228.2629
95.1952	240.4324
95.2953	252.2517
95.3954	234.3847
95.4955	244.0282
95.5956	241.4505
95.6957	247.8744
95.7958	231.4420
95.8959	263.2062
95.9960	227.1984
96.0961	236.5847
96.1962	249.8714
96.2963	243.7081
96.3964	249.2909
96.4965	236.2802
96.5966	240.7434
96.6967	241.8641
96.7968	257.6846
96.8969	249.1465
96.9970	250.4592
97.0971	236.1635
97.1972	252.6818
97.2973	245.4991
97.3974	257.3849
97.4975	263.8843
97.5976	240.9263
97.6977	240.1812
97.7978	235.8540
97.8979	243.3089
97.9980	241.1747
98.0981	248.8403
98.1982	244.0498
98.2983	242.1298
98.3984	256.6418
98.4985	236.8674
98.5986	250.8276
98.6987	242.6873
98.7988	254.2407
98.8989	261.0999
98.9990	244.4665
99.0991	252.1581
99.1992	249.7859
99.2993	240.2540
99.3994	250.9064
99.4995	251.6400
99.5996	253.1277
99.6997	247.2653
99.7998	250.4414
99.8999	238.2736
100.0000	246.4189
